StoryID	SeriesID	Title	Theme	ThemeLevel	ThemeID	Comment	RelatedCharacters	CharacterClass	RelatedAliens	RelatedThings
tos1x07	tos	Charlie X	sadism	peripheral	172	Charlie did some nasty things	Charlie Evans	individual		
tos1x07	tos	Charlie X	wrath	peripheral	56	Charlie	Charlie Evans	individual		
tos1x08	tos	Balance of Terror	military tactics	central	354	legendary cat and mouse game between Federation and Romulan starships				
tos1x08	tos	Balance of Terror	ethnic hatred	central	225	Humans and Romulans				
tos1x08	tos	Balance of Terror	facing a mortal enemy	central	91	Kirk at Romulan commander				
tos1x08	tos	Balance of Terror	the horrors of war	central	488	Romulan commander laments				
tos1x08	tos	Balance of Terror	starship invisibility cloak	central	571	Robmulan Bird-of-Prey				
tos1x08	tos	Balance of Terror	mutual respect	central	874	Kirk/Romulan commander	James T. Kirk/unnamed Romulan commander of tos1x08	dyad		
tos1x08	tos	Balance of Terror	respect for an enemy	central	563	Kirk at Romulan commander and vice versa	James T. Kirk/unnamed Romulan commander of tos1x08	individual		
tos1x08	tos	Balance of Terror	exceedingly devious alien	central	226	Romulan			Romulan	
tos1x08	tos	Balance of Terror	playing dead tactic	peripheral	680	Enterprise played dead			Romulan	
tos1x08	tos	Balance of Terror	enemy point of view	peripheral	326	Romulan vs. humans			Romulan	
tos1x08	tos	Balance of Terror	risk taking vs. playing it safe	peripheral	157	to enter the neutral zone or not	James T. Kirk	individual		
tos1x08	tos	Balance of Terror	bigotry in society	peripheral	757	Stiles				
tos1x08	tos	Balance of Terror	racism in society	peripheral	330	Stiles				
tos1x08	tos	Balance of Terror	xenophobia in society	peripheral	337	Stiles				
tos1x08	tos	Balance of Terror	prejudice	peripheral	208	Stiles	Andrew Stiles	individual		
tos1x08	tos	Balance of Terror	resentment	peripheral	312	Stiles	Andrew Stiles	individual		
tos1x08	tos	Balance of Terror	the vastness of the universe	peripheral	1459	McCoy waxed poetical about it to Kirk				
tos1x08	tos	Balance of Terror	coping with the death of a fiancée	peripheral	778	Angela	Angela Martine	individual		
tos1x08	tos	Balance of Terror	matrimonial love	peripheral	383	Robert and Angela	Angela Martine, Robert Tomlinson	individual		
tos1x08	tos	Balance of Terror	second guessing one's self	peripheral	150	Kirk said what if I'm wrong	James T. Kirk	individual		
tos1x08	tos	Balance of Terror	the desire for glory	peripheral	436	Decius wanted to attack the Enterprise in the name of glory	Decius	individual		
tos1x08	tos	Balance of Terror	deviousness	peripheral	523	Romulans with their sneaky tactics				
tos1x08	tos	Balance of Terror	sneak attack tactic	peripheral	924	Romulans destroy outposts and flee				
tos1x08	tos	Balance of Terror	the importance of not displaying weakness	peripheral	1424	Spock argues it would be a mistake not to attack because it would show weakness				
tos1x08	tos	Balance of Terror	fight vs. flee	peripheral	645	Romulan commander decided to destroy the Enterprise instead of returning to Romulus immediately	unnamed Romulan commander of tos1x08	individual		
tos1x08	tos	Balance of Terror	lesson in humility	peripheral	153	Romulan sub-commander demoted in rank	Decius	individual		
tos1x08	tos	Balance of Terror	fiancée and fiancée	peripheral	348	Robert and Angela	Angela Martine/Robert Tomlinson	dyad		
tos1x08	tos	Balance of Terror	admiration	peripheral	116	Kirk and Romulan captain	James T. Kirk, unnamed Romulan commander of tos1x08	individual		
tos1x08	tos	Balance of Terror	apprehension	peripheral	87	crew over tensions with Romulans				
tos1x08	tos	Balance of Terror	disgust	peripheral	120	Stiles at Spock	Andrew Stiles	individual		
tos1x08	tos	Balance of Terror	grief	peripheral	63	fiancee over Tomlinson	Angela Martine	individual		
tos1x08	tos	Balance of Terror	humility	peripheral	114	Romulan captain	unnamed Romulan commander of tos1x08	individual		
tos1x08	tos	Balance of Terror	joy	peripheral	140	Angela about wedding	Angela Martine	individual		
tos1x08	tos	Balance of Terror	mercy	peripheral	198	Kirk at the end	James T. Kirk	individual		
tos1x08	tos	Balance of Terror	vigilance	peripheral	71	Kirk about waiting out Romulan commander	James T. Kirk	individual		
tos1x08	tos	Balance of Terror	pride	peripheral	73	Romulan sub-commander	Decius	individual		
tos1x08	tos	Balance of Terror	imperialistic society	peripheral	283	Romulans			Romulan	
tos1x09	tos	What Are Little Girls Made Of?	artificial human body	central	1044	Korby made an artificial Kirk				
tos1x09	tos	What Are Little Girls Made Of?	the quest for immortality	central	314	Korby	Roger Korby	individual		
tos1x09	tos	What Are Little Girls Made Of?	can machines have souls	central	601	did Korby transfer his true essence into that android body?				
tos1x09	tos	What Are Little Girls Made Of?	human v2.0	central	539	replace man with android to make a perfect world				
tos1x09	tos	What Are Little Girls Made Of?	rise of the machines	central	429	Korby's androids			Androids of Exo III	
tos1x09	tos	What Are Little Girls Made Of?	nostalgic love	central	356	Christine/Korby	Christine Chapel, Roger Korby	individual		
tos1x09	tos	What Are Little Girls Made Of?	husband and wife	central	149	Christine/Korby	Christine Chapel/Roger Korby	dyad		
tos1x09	tos	What Are Little Girls Made Of?	android	central	113	Korby's androids	Ruk, Andrea	individual		Androids of Exo III
tos1x09	tos	What Are Little Girls Made Of?	machines in society	central	261	what is the proper place for Korby's androids in society?			Androids of Exo III	
tos1x09	tos	What Are Little Girls Made Of?	personal identity	central	329	is it really Korby?	Roger Korby	individual		
tos1x09	tos	What Are Little Girls Made Of?	old flames	central	273	Christine and Korby	Christine Chapel/Roger Korby	dyad		
tos1x09	tos	What Are Little Girls Made Of?	the desire to advance one's career	peripheral	254	Christine about choosing Starfleet over Corby	Christine Chapel	individual		
tos1x09	tos	What Are Little Girls Made Of?	dying sun	peripheral	630	the olds ones retreated underground once their sun started dying			Old Ones of Exo III	
tos1x09	tos	What Are Little Girls Made Of?	sex-droid	peripheral	431	Andrea	Andrea	individual		Androids of Exo III
tos1x09	tos	What Are Little Girls Made Of?	pleasure in eating	peripheral	896	short note by Kirk	James T. Kirk	individual		
tos1x09	tos	What Are Little Girls Made Of?	jealousy	peripheral	112	Christine at Andrea	Christine Chapel	individual		
tos1x09	tos	What Are Little Girls Made Of?	reunion with a loved one	peripheral	689	Christine with Korby	Christine Chapel	individual		
tos1x09	tos	What Are Little Girls Made Of?	duplicate of a person	peripheral	628	Kirk's android				
tos1x09	tos	What Are Little Girls Made Of?	elitism	peripheral	631	Korby rhapsodized about how ignorant people misunderstand genius and get in the way of progress	Roger Korby	individual		
tos1x09	tos	What Are Little Girls Made Of?	voice duplicator	peripheral	581	Ruk duplicated Kirk's voice				
tos1x09	tos	What Are Little Girls Made Of?	what if I met my double	peripheral	442	Kirk	James T. Kirk	individual		
tos1x09	tos	What Are Little Girls Made Of?	mysterious maker alien race	peripheral	207	Ruk's makers			Old Ones of Exo III	
tos1x09	tos	What Are Little Girls Made Of?	joy	peripheral	140	Christine when Korby was found to be alive	Christine Chapel	individual		
tos1x09	tos	What Are Little Girls Made Of?	surprise	peripheral	115	wow Brown and Korby are androids	James T. Kirk, Christine Chapel	individual		
tos1x10	tos	Dagger of the Mind	unethical psychological experimentation	central	1477	Adams with his contraption				
tos1x10	tos	Dagger of the Mind	lobotomization	central	852	Adams approach to dealing with the criminally insane				
tos1x10	tos	Dagger of the Mind	treatment of prisoners	central	732	punish or lobotomize?				
tos1x10	tos	Dagger of the Mind	mind control technology	central	473	neural neutralizer				neural neutralizer
tos1x10	tos	Dagger of the Mind	freedom from torture	central	463	van Gelder was tortured mercilessly				
tos1x10	tos	Dagger of the Mind	abuse of authority	central	299	Adams	Tristan Adams	individual		
tos1x10	tos	Dagger of the Mind	obsession with a life-dedicated project	central	199	Adams	Tristan Adams	individual		
tos1x10	tos	Dagger of the Mind	obsession	central	141	Adams	Tristan Adams	individual		
tos1x10	tos	Dagger of the Mind	fall out from a one night stand	peripheral	812	Kirk and Helen	James T. Kirk, Helen Noel	individual		
tos1x10	tos	Dagger of the Mind	resisting a temptation	peripheral	290	Helen had the chance to condition Kirk to love her	Helen Noel	individual		
tos1x10	tos	Dagger of the Mind	desire vs. conscience	peripheral	412	Helen had the chance to condition Kirk to love her	Helen Noel	individual		
tos1x10	tos	Dagger of the Mind	fortitude	peripheral	123	Kirk had more than Simon says Adams	James T. Kirk	individual		
tos1x10	tos	Dagger of the Mind	office romance	peripheral	550	Kirk and Helen	James T. Kirk/Helen Noel	dyad		
tos1x10	tos	Dagger of the Mind	loneliness	peripheral	197	being exposed to the torture device made Kirk feel very lonely	James T. Kirk	individual		
tos1x10	tos	Dagger of the Mind	the power of thought	peripheral	295	Kirk overcomes the neural neutralization	James T. Kirk	individual		
tos1x10	tos	Dagger of the Mind	persecution complex	peripheral	478	van Gelder	Simon van Gelder	individual		
tos1x10	tos	Dagger of the Mind	coping with being tortured	peripheral	373	Kirk	James T. Kirk	individual		
tos1x10	tos	Dagger of the Mind	cruelty	peripheral	111	Tristan Adams	Tristan Adams	individual		
tos1x10	tos	Dagger of the Mind	disgust	peripheral	120	Kirk for Adams by end	James T. Kirk	individual		
tos1x10	tos	Dagger of the Mind	ruthlessness	peripheral	85	Tristan Adams	Tristan Adams	individual		
tos1x10	tos	Dagger of the Mind	sadism	peripheral	172	Tristan Adams	Tristan Adams	individual		
tos1x10	tos	Dagger of the Mind	terror	peripheral	151	van Gelder about the machine	Simon van Gelder	individual		
tos1x10	tos	Dagger of the Mind	trust in a potential foe	peripheral	174	Kirk at Gelder about beaming down	James T. Kirk	individual		
tos1x10	tos	Dagger of the Mind	wrath	peripheral	56	Tristan Adams	Tristan Adams	individual		
tos1x11	tos	Miri	man-made pandemic	central	547	a man-made virus turned everyone into zombies			Onlies	
tos1x11	tos	Miri	what if society consisted of only children	central	1516	the Onlies society			Onlies	
tos1x11	tos	Miri	anti-aging technology	central	318	the virus was produced accidentally in an effort to prolong life			Onlies	
tos1x11	tos	Miri	child power	central	506	Miri and friends	Miri	individual		
tos1x11	tos	Miri	unrequited love	central	122	Miri at Kirk	Miri	individual		
tos1x11	tos	Miri	dealing with children	central	305	Kirk with Jahn and the kids	James T. Kirk	individual		
tos1x11	tos	Miri	man vs. zombie	central	546	landing party vs. zombie kids				
tos1x11	tos	Miri	child's point of view	central	280	Miri and friends	Miri	individual		
tos1x11	tos	Miri	jealousy	peripheral	112	Janice at Miri	Janice Rand	individual		
tos1x11	tos	Miri	cracking under pressure	peripheral	784	McCoy trying to find a cure and landing party more generally	Leonard McCoy	individual		
tos1x11	tos	Miri	working together under stress	peripheral	317	landing party				
tos1x11	tos	Miri	selfless service	peripheral	186	McCoy tests the cure on himself	Leonard McCoy	individual		
tos1x11	tos	Miri	what if everyone turned into zombies	peripheral	498	the kids were living in such a world			Onlies	
tos1x11	tos	Miri	what women want	peripheral	366	Miri wants a man like Kirk				
tos1x11	tos	Miri	the nature of children	peripheral	278	selfish and unable to fend for themselves				
tos1x11	tos	Miri	the value of product testing	peripheral	964	McCoy wanted the computer to test the vaccine				
tos1x11	tos	Miri	community of abandoned children	peripheral	1086	The Onlies			Onlies	
tos1x11	tos	Miri	the quest for immortality	peripheral	314	original reason for pandemic				
tos1x11	tos	Miri	twin earth	peripheral	1475	Miri's planet				Miri's homeworld
tos1x11	tos	Miri	annoyance	peripheral	57	Kirk at children	James T. Kirk	individual		
tos1x11	tos	Miri	apprehension	peripheral	87	landing party of disease and zombies				
tos1x11	tos	Miri	chastity	peripheral	175	Kirk with Miri	James T. Kirk	individual		
tos1x11	tos	Miri	compassion	peripheral	80	landing party for children				
tos1x11	tos	Miri	diligence	peripheral	89	McCoy and Spock in finding cure	Leonard McCoy, Spock	individual		
tos1x11	tos	Miri	fortitude	peripheral	123	McCoy and Spock in finding cure	Leonard McCoy, Spock	individual		
tos1x11	tos	Miri	kindness	peripheral	81	landing party for children				
tos1x11	tos	Miri	patience	peripheral	103	Kirk with children	James T. Kirk	individual		
tos1x11	tos	Miri	trust	peripheral	231	Miri in Kirk	Miri	individual		
tos1x12	tos	The Conscience of the King	the desire for vengeance	central	119	Kirk and others to Kodos	James T. Kirk	individual		
tos1x12	tos	The Conscience of the King	eugenics	central	459	Kodos selected half the population to die on eugenic principles				
tos1x12	tos	The Conscience of the King	guilt and evidence	central	206	what was enough to prove Anton Karidian was really Kodos				
tos1x12	tos	The Conscience of the King	Sophie's choice	central	367	Kodos killed half the population	Kodos the Executioner	individual		
tos1x12	tos	The Conscience of the King	the ethics of valuing human lives	central	145	Kodos killed half the population	Kodos the Executioner	individual		
tos1x12	tos	The Conscience of the King	statute of limitations	central	1390	Kodos				
tos1x12	tos	The Conscience of the King	the need for self-vindication	central	1444	Kodos	Kodos the Executioner	individual		
tos1x12	tos	The Conscience of the King	confronting an old ghost	central	371	Kodos	Kodos the Executioner	individual		
tos1x12	tos	The Conscience of the King	remorse	central	130	Kodos	Kodos the Executioner	individual		
tos1x12	tos	The Conscience of the King	coping with guilt	central	376	Kodos	Kodos the Executioner	individual		
tos1x12	tos	The Conscience of the King	the desire for justice	peripheral	942	Kirk desired justice for Kodos	James T. Kirk	individual		
tos1x12	tos	The Conscience of the King	logic vs. gut feeling	peripheral	284	Kirk's gut feeling was not enough to convince Spock of Kodos' guilt	James T. Kirk, Spock	individual		
tos1x12	tos	The Conscience of the King	voice identification	peripheral	735	Anton's voice matched that of Kodos				
tos1x12	tos	The Conscience of the King	father and daughter	peripheral	247	Kodos/Lenore	Kodos the Executioner/Lenore Karidian	dyad		
tos1x12	tos	The Conscience of the King	mercy	peripheral	198	the lack thereof was Kirk accused for	James T. Kirk	individual		
tos1x12	tos	The Conscience of the King	coping with being horribly disfigured	peripheral	516	Leighton	Thomas Leighton	individual		
tos1x12	tos	The Conscience of the King	flirtation	peripheral	214	Kirk/Lenore	James T. Kirk, Lenore Karidian	individual		
tos1x12	tos	The Conscience of the King	face patch	peripheral	1145	Leighton sported one	Thomas Leighton	individual		
tos1x12	tos	The Conscience of the King	acting	peripheral	369	Shakespeare	Kodos the Executioner	individual		
tos1x12	tos	The Conscience of the King	the theater	peripheral	578	Shakespeare	Kodos the Executioner	individual		
tos1x12	tos	The Conscience of the King	ruthlessness	peripheral	85	Kodos	Kodos the Executioner	individual		
tos1x12	tos	The Conscience of the King	paternal love	peripheral	155	Kodos to Lenore	Kodos the Executioner	individual		
tos1x12	tos	The Conscience of the King	abuse of authority	peripheral	299	Kodos	Kodos the Executioner	individual		
tos1x12	tos	The Conscience of the King	vigilance	peripheral	71	a killer is loose				
tos1x12	tos	The Conscience of the King	anger	peripheral	86	Lenore and Kirk	James T. Kirk, Lenore Karidian	individual		
tos1x12	tos	The Conscience of the King	boredom	peripheral	212	Riley alone in engineering	Kevin Riley	individual		
