StoryID	Keyword	Comment	Timing	ParentKeyword
tos2x21	turbolift chat	Kirk, Spock, Scotty	23:57-24:42	
tos2x22	Maltuvis device	Apollo mission to the Moon, Mars, Alpha Centauri		
tos2x22	nefarious plot			
tos2x22	visit an alien homeworld			
tos2x22	materialization inside solid rock			transporter complication
tos2x22	transporter phobia	McCoy		
tos2x22	materialization through 112.37 miles of solid rock			transporter complication
tos2x22	redshirts blocked from beaming down			transporter complication
tos2x22	possession	Sargon@Kirk etc.		
tos2x22	Kirkologue	risk... risk is our business		
tos2x22	foreshadow	Henoch makes an off the cuff remark about conquest		
tos2x22	mind transfer scenario			
tos2x22	nefarious plot			
tos2x22	plot twist	Sargon is alive, same for Spock		
tos2x22	captain's log		3:34-3:55	
tos2x22	medical log		30:18-30:48, 38:00-38:20	
tos2x23	Maltuvis device	Alexander the Great, Caesar, Bonapart, Hitler, Lee Kuan		
tos2x23	cultural infiltration			
tos2x23	opposing factions			
tos2x23	shirtless captain		10:00-19:00	
tos2x23	captain at gunpoint		8:06-8:30, 9:45-13:05, 20:42-20:47, 24:16-25:32, 33:50-34:22, 41:55-42:40	
tos2x23	reenactment scenario			
tos2x23	shackled captain		10:00-19:00	
tos2x23	captain behind bars		10:00-19:00	
tos2x23	deus ex machina			
tos2x23	space nazis scenario			
tos2x23	visit an alien homeworld			
tos2x23	captain incognito	SS officer		
tos2x23	locate a cultural observer objective			
tos2x23	Vulcan ears revealed			
tos2x23	interrogation			
tos2x23	ingenious solution	use rubinidium crystals in the transponders to escape		
tos2x23	escape			
tos2x23	disassembled communicator			communication complication
tos2x23	hide the Vulcan ears			
tos2x23	test of loyalty	Kirk&Spock by the Zeons		
tos2x23	end joke			
tos2x24	space confrontation	Enterprise and Woden, Enterprise and USS Lexington		
tos2x24	visit a space station			
tos2x24	turbolift chat	McCoy, Spock, Kirk; McCoy, Kirk, Spock	4:20-4:43, 48:25-49:49:14	
tos2x24	foreshadow	It was the M-5, not the M-1		
tos2x24	ship takeover	M-5		ship crisis
tos2x24	drinks for two	Kirk&McCoy	21:00-	
tos2x24	Maltuvis device	Einstein, Kazanga, Sitar of Vulcan		
tos2x24	wild goose chase	M-5 tricked Spock and Scotty about shutting it down		
tos2x24	computer blocking of all frequencies			communication complication
tos2x24	defeat a computer by having it entertain a contradiction	Kirk to M-5		
tos2x24	ingenious solution	Kirk drops shield		
tos2x24	end joke			
tos2x24	Maltuvis-like device	Noble prize and Zee-Magnes prize		
tos2x24	obey secret orders			
tos2x24	test a computer			
tos2x24	conduct some war games			
tos2x24	captain's log		4:11-4:20, 26:03-26:11	
tos2x25	visit a planet			
tos2x25	ominous warning	Exeter crewman via video log to landing party		
tos2x25	find a cure	McCoy for infection that reduces a human body to 3 or 4 pounds of chemicals		
tos2x25	plot twist	Cloud William is not a savage		
tos2x25	jailbreak			
tos2x25	abduction			
tos2x25	foot chase	Tracy@Kirk		
tos2x25	already fired the last bullet	Tracy@Kirk		
tos2x25	Kirkologue	We the people speech		
tos2x25	landing party to the rescue	Sulu and two redshirts		
tos2x25	log review			
tos2x25	opposing factions			
tos2x25	captain at gunpoint			
tos2x25	captain at swordpoint			
tos2x25	bound captain			
tos2x25	captain behind bars			
tos2x25	captain's log		4:24-4:45, 9:38-10:06	
tos2x25	Sulu in the captain's chair			
tos2x25	fight to the death	Kirk and Ron Tracy		
tos2x26	visit a planet	Earth		
tos2x26	accidental interception of a someone's transporter beam			transporter complication
tos2x26	fused recording circuits			transporter complication
tos2x26	captain incognito	1960s attire		
tos2x26	time travel			
tos2x26	countdown			
tos2x26	captain at gunpoint			
tos2x26	sabotage	Gary about the rocket		
tos2x26	confiscated communicator			communication complication
tos2x26	accidental solution	blond intercepts transporter beam		
tos2x26	viewer misdirection	Gary arms the warhead		
tos2x26	escape			
tos2x26	hide the Vulcan ears			
tos2x26	get me the president			
tos2x26	historical research mission			
tos2x26	deliberate time travel scenario			
tos2x26	race against time			
tos2x26	captain's log		0:00-0:32	
tos2x26	captain's log supplemental		6:10-6:31, 36:58-37:16	
tos3x01	visit a planet			
tos3x01	ultimatum	get outta town by sundown		
tos3x01	logical solution	I know the bullets are not real, therefore they cannot harm me – Spock		
tos3x01	historical reenactment			
tos3x01	captain at gunpoint			
tos3x01	lost in time			
tos3x01	first contact mission			
tos3x01	test of worthiness			
tos3x01	captain's log		4:18-4:30	
tos3x01	space confrontation	Enterprise and Melkot probe		
tos3x02	space confrontation	Enterprise and Klingon warbird		
tos3x02	happenstance solution	Elaan's necklace is filled with dilithium crystals		
tos3x02	space fight	Enterprise and Klingon vessel		
tos3x02	sensor ghost			
tos3x02	find a cure	antidote to the Elasian tear super love potion		
tos3x02	antimatter pods rigged to blow up			nefarious complication
tos3x02	dilithium crystal converter fused	the shape of the crystals wasn't right		ship crisis, setback
tos3x02	top secret mission			
tos3x02	diplomatic mission			
tos3x02	sabotage			
tos3x02	disarm a bomb			
tos3x02	turbolift chat	Kirk, Spock, McCoy, Scotty; Kirk, Elaan	0:25-1:23, 36:00-37:20	
tos3x02	captain's log		0:03-0:23	
tos3x03	visit a planet			
tos3x03	race against time	divert the asteroid		
tos3x03	amnesia scenario			scenario
tos3x03	logical solution	repeat same words into communicator		
tos3x03	accidental godhood			
tos3x03	decipher a message			
tos3x03	proclamation of undying love	Mirmanee@kirk		
tos3x03	proclamation of love	kirk@miramanee		
tos3x03	tragical ending			
tos3x03	shirtless captain			
tos3x03	captain's log		6:20-6:31, 10:10-10:27	
tos3x03	Spock in the captain's chair	must divert asteroid while Kirk copes with amnesia on Amerind		
tos3x04	ruse			
tos3x04	covert mission			
tos3x04	stalling tactic	Spock's statement		
tos3x04	space chase			
tos3x04	end joke			
tos3x04	ultimatum	surrender or die		
tos3x04	forbidden area	a corridor		
tos3x04	captain incognito			
tos3x04	captain at gunpoint			
tos3x04	indecent proposal			
tos3x04	romantic dinner for two	Spock and Romulan commander	28:05-29:00, 30:00-35:20, 35:36-36:40	
tos3x04	captain's log		40:00-40:10	
tos3x04	medical log		0:08-0:19, 0:53-1:03	
tos3x04	Scotty in the captain's chair	negotiates surrender of Enterprise to Romulans		
tos3x04	turbolift chat	Spock and Romulan commander	47:20-48:50	
tos3x05	visit a planet			
tos3x05	answer a distress call			
tos3x05	ship takeover			
tos3x05	quest for world domination			nefarious plot
tos3x05	captain at gunpoint	chekov@kirk		
tos3x05	ship takeover			
tos3x05	captain's log		0:06-0:20	
tos3x05	captain's log supplementary		4:12-4:28	
tos3x05	turbolift chat	Kirk and Spock	36:20-37:17	
tos3x06	abduction	Spock's brain		
tos3x06	race against time			
tos3x06	visit a planet			
tos3x06	end joke			
tos3x06	follow the trail of breadcrumbs	ion trail		
tos3x06	deus ex problematio	why would the body survive for exactly one day?		
tos3x06	captain at gunpoint			
tos3x06	captain behind bard			
tos3x06	captain's log		9:00-9:12, 12:54-13:07, 24:06-24:17, 43:44-44:12	
tos3x06	Sulu in the captain's chair	in orbit while Kirk retrieves Spock's brain		
tos3x06	captain's log supplemental		46:00-46:26	
tos3x07	transport a dignitary mission			
tos3x07	plot twist	Miranda is blind		
tos3x07	reciprocal parallel themes	medusan is ugly but good, miranda is beautiful but bad		
tos3x07	ship takeover	Larry from engineering		
tos3x07	super-warp speed			
tos3x07	lost in space			
tos3x07	beyond the boundaries of space			
tos3x07	problematio ex deus			
tos3x07	captain's log		0:05-0:29, 24:13-24:32, 34:25-34:40	
tos3x08	evacuation mission			
tos3x08	escape			
tos3x08	communicator out of range			communication complication
tos3x08	Kirkologue	180 argument		
tos3x08	end joke			
tos3x08	abduction			
tos3x08	nefarious experiments			
tos3x08	captain at gunpoint			
tos3x08	shackled captain			
tos3x08	shirtless captain			
tos3x08	captain's log		0:15-0:50	
tos3x08	Scotty in the captain's chair	Scotty deals with solar flare while Kirk is on surface		
tos3x09	search and rescue mission			
tos3x09	find a cure	insanity brought on my interspace		
tos3x09	transporter frequency jammed			transporter complication
tos3x09	race against time			
tos3x09	space fight	Enterprise and Tholian vessel		
tos3x09	plot twist	Kirk is alive!		
tos3x09	end joke	an inside one		
tos3x09	message from beyond the grave			
tos3x09	Spock in the captain's chair	Spock battles Tholians when Kirk is lost in interspace		
tos3x09	Scotty in the captain's chair	Scotty in charge while Kirk and away team are aboard USS Defiant		
tos3x09	captain's log		0:25-0:38	
tos3x10	captain at sword point			
tos3x10	save a planet			
tos3x10	first contact			
tos3x10	find a cure	xenopolycythemia		
tos3x10	deus ex machina	mccoy back to normal		
tos3x10	captain's log		3:44-3:55, 35:10-35:28	
tos3x11	nefarious plot			
tos3x11	proclamation of vengeance	chekov		
tos3x11	spockulation			
tos3x11	enraged mumbling	McCoy		
tos3x11	hostage situation scenario	reversed		
tos3x11	180 degree Kirkologue			
tos3x11	captain at gunpoint			
tos3x11	ship takeover	Beta XI- A entity takes over ship and flies out of galaxy		ship crisis
tos3x11	ship-wide life support failure			ship crisis
tos3x11	dilithium crystal drain			ship crisis
tos3x11	Spock in the captain's chair	transporter trick on Kilngon beam up		
tos3x11	turbolift chat	Kirk, Spock, Chekov, McCoy	10:08-10:45	
tos3x11	captain's log		39:30-39:46	
tos3x12	abduction			
tos3x12	Kirkologue			
tos3x12	overcome a more powerful adversary by ingenuity			
tos3x12	answer a distress call			
tos3x12	foreshadow	the powers are effective even when asleep (or in a delirium)		
tos3x12	save a life	kirk@alexander		
tos3x12	shirtless captain			
tos3x12	deus ex machina			
tos3x12	Scotty in the captain's chair	Scotty deals with heavy turbulence while Kirk and party is hostage on the planet		
tos3x12	captain's log		0:07-0:25, 3:57-4:20	
tos3x13	visit a planet			
tos3x13	ship takeover			
tos3x13	nefarious plot			
tos3x13	find a cure			
tos3x13	foreshadow	Kirk notices insects on Scalos		
tos3x13	computer malfunction			
tos3x13	slip a mickey	in the coffee		
tos3x13	ruse	Kirk		
tos3x13	answer a distress call			
tos3x13	nefarious plot			
tos3x13	find a poltergeist			
tos3x13	captain at gunpoint			
tos3x13	scoring captain			
tos3x13	ship-wide life support failure			ship crisis
tos3x13	Scotty in the captain's chair	Scotty in charge while Kirk is on surface at opening		
tos3x13	Spock in the captain's chair	Spock must act against the Scalosian takeover of the ship with Kirk is time accelerated		
tos3x13	ship's log		0:05-0:24	
tos3x13	captain's log		48:20-48:30	
tos3x14	ship transported out of phase			technobabble complication
tos3x14	race against time			
tos3x14	investigate a planet			visit a planet
tos3x14	setback	Scotty's tool got stuck		
tos3x14	countdown			
tos3x14	stranded on a planet			
tos3x14	lost in space			
tos3x14	survival scenario			
tos3x14	solve an alien mystery			
tos3x14	matter-antimatter integrator fusing			ship crisis
tos3x14	Spock in the captain's chair	Spock must find Kirk after displacement of Enterprise		
tos3x14	captain's log			
tos3x15	self-destruct sequence			countdown
tos3x15	Kirkologue	to Bele and Locai		
tos3x15	foot chase			
tos3x15	medical relief mission	stop some kind of outbreak		mission of mercy
tos3x15	drinks for two	Kirk and Bele		
tos3x15	ship takeover	taken over by Bele's will power		ship crisis
tos3x15	computer sabotage			
tos3x15	Scotty in the captain's chair	decontamination of Ariannus		
tos3x15	captain's log		0:05-0:25, 40:06-40:18, 41:12-41:25	
tos3x16	nefarious plot			
tos3x16	queen to queen's level three			transporter trick
tos3x16	who is the real Kirk			
tos3x16	transporter blocked by a force field			transporter complication
tos3x16	Kirkologue	to Garth		
tos3x16	Maltuvis device	Alexander, Caesar, Napoleon, Hitler, Lee Kuan, Krotus		
tos3x16	end joke			
tos3x16	visit a penal colony			visit a colony
tos3x16	miracle drug			
tos3x16	captain at gunpoint			
tos3x16	captain behind bars			
tos3x16	conquer the universe			nefarious plot
tos3x16	Scotty in the captain's chair	queen to queen's level three		
tos3x16	captain's log		0:05-0:35	
tos3x17	abduction			
tos3x17	visit a planet			
tos3x17	transporter complication			
tos3x17	diplomatic complication			
tos3x17	logical solution	the transport coordinates don't match		
tos3x17	abducted captain			
tos3x17	solve a mystery			
tos3x17	aggravated spockulation	about reason for abduction		
tos3x17	Spock in the captain's chair	diplomacy to rescue Kirk		
tos3x17	Scotty in the captain's chair	Scotty in charge while Spock rescues Kirk on Gideon		
tos3x17	captain's log		0:04-0:32	
tos3x17	ship's log		43:30-43:56	
tos3x18	premonition	Mira saw the dead people beforehand		
tos3x18	space chase	Enterprise and Zetarian cloud		
tos3x18	suspended in transit			transporter complication
tos3x18	space confrontation			
tos3x18	end joke			
tos3x18	heavy interference			communication complication
tos3x18	mechanical service mission			
tos3x18	interrogation	Mira by Kirk and Spock	28:40-37:00	
tos3x18	Sulu in the captain's chair	in charge while landing party is on Memory Alpha; beams up landing party before cloud arrives		
tos3x18	captain's log		0:05-0:33, 0:50-1:04	
tos3x18	captain's log supplemental		13:47-14:06	
tos3x19	save a planet			
tos3x19	visit an alien home world			
tos3x19	race against time			
tos3x19	hostage situation scenario			
tos3x19	diplomatic solution			
tos3x19	abduction	Plasus by Kirk		
tos3x19	trade mission			
tos3x19	abducted captain	Vanna tricks Kirk into the mines		
tos3x19	opposing factions			
tos3x19	race against time	12 hours to deliver zenite consignment to Merick II to stop botanical plague		
tos3x19	captain at gunpoint			
tos3x19	Spock in the captain's chair	in charge while Kirk is hostage		
tos3x19	captain's log		0:05-0:33, 23:40-24:00	
tos3x19	captain's log supplemental		33:55-34:25	
tos3x20	space chase	Enterprise and Aurora		
tos3x20	nefarious plot			
tos3x20	find a planet	Eden		
tos3x20	ship takeover			
tos3x20	plot twist	eden is poison! might be some subtle message in here		
tos3x20	overheating engines	Aurora		mechanical complication
tos3x20	captain's log		3:56-4:15, 19:28-19:45, 23:52-24:09	
tos3x21	visit a planet	Holberg 917G		
tos3x21	plot twist	Rayna is an android		
tos3x21	Maltuvis device	Shakespear first folio, Gutenberg Bible, creation lithograph by Taranulus of Centauri VII		
tos3x21	Maltuvis device	Leonardo da Vinci, Reginald Pollack, Sten		
tos3x21	forbidden room			
tos3x21	Maltuvis device	Moses to Abramson		
tos3x21	robot contradiction			
tos3x21	Maltuvis device	Akkar to ...		
tos3x21	find a cure	Rigelian fever cured by Ryetalin		
tos3x21	drinks together	Kirk, Spock, McCoy		
tos3x21	visit an unknown planet			
tos3x21	Kirkologue	Rayna is free to choose her own way		
tos3x21	Scotty in the captain's chair	in charge while landing party retrieves ryelalyn		
tos3x21	captain's log		0:04-0:33, 20:40-20:58, 35:14-35:35	
tos3x22	visit a planet	Exclabia		
tos3x22	Maltuvis device	Kahless, Zora of Tiburon, Genghis Khan, Colonel Green		
tos3x22	nefarious plot			
tos3x22	phasers blocked from beaming down			transporter complication
tos3x22	ship-wide power drain			ship crisis
tos3x22	interference			communication complication
tos3x22	race against time			
tos3x22	Kirkologue			
tos3x22	investigate an unknown planet			
tos3x22	first contact			
tos3x22	alien experiment scenario			
tos3x22	Scotty in the captain's chair	Scotty in charge while Kirk and Spock fight in battle of good vs. evil and can do nothing but watch		
tos3x22	captain's log		10:48-11:11	
tos3x22	supplemental log		31:40-31:57	log
tos3x23	evacuation mission			
tos3x23	visit a planet	Sarpeidon		
tos3x23	race against time	supernova		
tos3x23	interrogation	prosecutor@kirk	20:00-21:10	
tos3x23	jail break			
